"synthetic_student_id","synthetic_section","assignment_id","assignment_label","assignment_sequence","assignment_family","skill_domain","reference_column_index","score","score_min","score_max","score_percent","completed","missingness_reason","ability_band","engagement_band","risk_band"
"synthetic_student_165","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","emerging","elevated"
"synthetic_student_166","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"excused_or_absent","proficient","emerging","moderate"
"synthetic_student_167","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_168","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","proficient","high","low"
"synthetic_student_169","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","advanced","emerging","high"
"synthetic_student_170","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","developing","emerging","low"
"synthetic_student_171","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","steady","elevated"
"synthetic_student_172","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","low","elevated"
"synthetic_student_173","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","advanced","high","high"
"synthetic_student_174","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","advanced","steady","moderate"
"synthetic_student_175","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","low","elevated"
"synthetic_student_176","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","low","elevated"
"synthetic_student_177","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","proficient","high","high"
"synthetic_student_178","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,12,12,12,,TRUE,"completed","developing","emerging","low"
"synthetic_student_179","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","developing","emerging","moderate"
"synthetic_student_180","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","emerging","moderate"
"synthetic_student_181","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_182","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","emerging","high"
"synthetic_student_183","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","approaching","low","elevated"
"synthetic_student_184","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","emerging","high"
"synthetic_student_185","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","advanced","high","elevated"
"synthetic_student_186","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_187","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","advanced","steady","elevated"
"synthetic_student_188","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","approaching","emerging","moderate"
"synthetic_student_189","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","approaching","emerging","high"
"synthetic_student_190","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_191","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","proficient","low","low"
"synthetic_student_192","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,12,12,12,,TRUE,"completed","proficient","high","low"
"synthetic_student_193","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","proficient","emerging","high"
"synthetic_student_194","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","developing","emerging","elevated"
"synthetic_student_195","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","emerging","high"
"synthetic_student_196","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","emerging","high"
"synthetic_student_197","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","proficient","steady","low"
"synthetic_student_198","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_199","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","approaching","low","elevated"
"synthetic_student_200","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_201","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,12,12,12,,TRUE,"completed","advanced","high","low"
"synthetic_student_202","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","proficient","emerging","elevated"
"synthetic_student_203","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","advanced","high","moderate"
"synthetic_student_204","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","emerging","moderate"
"synthetic_student_205","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","approaching","high","low"
"synthetic_student_206","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,12,12,12,,TRUE,"completed","approaching","high","low"
"synthetic_student_207","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","proficient","steady","moderate"
"synthetic_student_208","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","developing","emerging","elevated"
"synthetic_student_209","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","proficient","steady","elevated"
"synthetic_student_210","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","developing","emerging","moderate"
"synthetic_student_211","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","proficient","low","high"
"synthetic_student_212","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_213","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","advanced","high","low"
"synthetic_student_214","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","advanced","high","elevated"
"synthetic_student_215","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","proficient","high","elevated"
"synthetic_student_216","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","developing","emerging","high"
"synthetic_student_217","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_218","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","approaching","emerging","elevated"
"synthetic_student_219","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"excused_or_absent","advanced","low","moderate"
"synthetic_student_220","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","emerging","elevated"
"synthetic_student_221","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"excused_or_absent","developing","emerging","low"
"synthetic_student_222","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","steady","high"
"synthetic_student_223","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","proficient","high","elevated"
"synthetic_student_224","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","high","high"
"synthetic_student_225","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","approaching","steady","moderate"
"synthetic_student_226","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","steady","elevated"
"synthetic_student_227","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"excused_or_absent","advanced","steady","moderate"
"synthetic_student_228","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"excused_or_absent","advanced","high","low"
"synthetic_student_229","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","advanced","steady","high"
"synthetic_student_230","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","advanced","steady","low"
"synthetic_student_231","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"excused_or_absent","approaching","steady","moderate"
"synthetic_student_232","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","proficient","emerging","high"
"synthetic_student_233","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","low","elevated"
"synthetic_student_234","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","proficient","steady","moderate"
"synthetic_student_235","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,12,12,12,,TRUE,"completed","proficient","high","low"
"synthetic_student_236","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","proficient","emerging","high"
"synthetic_student_237","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","proficient","high","moderate"
"synthetic_student_238","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","proficient","low","moderate"
"synthetic_student_239","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","steady","low"
"synthetic_student_240","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"excused_or_absent","proficient","high","low"
"synthetic_student_241","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_242","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"excused_or_absent","advanced","emerging","moderate"
"synthetic_student_243","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","advanced","steady","moderate"
"synthetic_student_244","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,12,12,12,,TRUE,"completed","proficient","steady","low"
"synthetic_student_245","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","advanced","high","moderate"
"synthetic_student_246","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","advanced","high","elevated"
"synthetic_student_247","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","advanced","steady","moderate"
"synthetic_student_248","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","steady","elevated"
"synthetic_student_249","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","emerging","moderate"
"synthetic_student_250","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","low","high"
"synthetic_student_251","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","advanced","high","moderate"
"synthetic_student_252","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","emerging","high"
"synthetic_student_253","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"excused_or_absent","approaching","low","moderate"
"synthetic_student_254","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"excused_or_absent","advanced","emerging","low"
"synthetic_student_255","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","low","low"
"synthetic_student_256","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","proficient","emerging","elevated"
"synthetic_student_257","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","steady","moderate"
"synthetic_student_258","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","approaching","low","moderate"
"synthetic_student_259","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","advanced","emerging","moderate"
"synthetic_student_260","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,12,12,12,,TRUE,"completed","advanced","high","low"
"synthetic_student_261","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","emerging","moderate"
"synthetic_student_262","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","emerging","elevated"
"synthetic_student_263","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_264","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","advanced","emerging","high"
"synthetic_student_265","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","low","high"
"synthetic_student_266","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","advanced","low","high"
"synthetic_student_267","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_268","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","proficient","high","elevated"
"synthetic_student_269","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_270","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","steady","high"
"synthetic_student_271","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","proficient","low","high"
"synthetic_student_272","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","proficient","high","low"
"synthetic_student_273","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","developing","steady","moderate"
"synthetic_student_274","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","low","high"
"synthetic_student_275","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","approaching","low","high"
"synthetic_student_276","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","proficient","high","low"
"synthetic_student_277","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","advanced","high","moderate"
"synthetic_student_278","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","developing","low","elevated"
"synthetic_student_279","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","emerging","elevated"
"synthetic_student_280","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","steady","moderate"
"synthetic_student_281","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","developing","low","elevated"
"synthetic_student_282","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","proficient","steady","high"
"synthetic_student_283","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","advanced","emerging","elevated"
"synthetic_student_284","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_285","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"not_administered","developing","steady","moderate"
"synthetic_student_286","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"late_or_incomplete","proficient","emerging","high"
"synthetic_student_287","Section A","assignment_23","Assignment 34",23,"Unit Assessment","Modeling And Application",34,,12,12,,FALSE,"missing_submission","approaching","low","elevated"
"synthetic_student_001","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_002","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","developing","steady","high"
"synthetic_student_003","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_004","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","developing","emerging","low"
"synthetic_student_005","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","approaching","low","high"
"synthetic_student_006","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_007","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"excused_or_absent","advanced","high","low"
"synthetic_student_008","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_009","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","advanced","emerging","elevated"
"synthetic_student_010","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_011","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","developing","emerging","high"
"synthetic_student_012","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","developing","high","low"
"synthetic_student_013","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","proficient","steady","moderate"
"synthetic_student_014","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","approaching","steady","high"
"synthetic_student_015","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_016","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","approaching","high","moderate"
"synthetic_student_017","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","approaching","emerging","high"
"synthetic_student_018","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"excused_or_absent","developing","steady","low"
"synthetic_student_019","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","proficient","high","elevated"
"synthetic_student_020","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_021","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_022","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","proficient","emerging","high"
"synthetic_student_023","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","developing","emerging","low"
"synthetic_student_024","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_025","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","advanced","steady","elevated"
"synthetic_student_026","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","proficient","high","elevated"
"synthetic_student_027","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","proficient","emerging","moderate"
"synthetic_student_028","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","proficient","high","low"
"synthetic_student_029","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","proficient","emerging","elevated"
"synthetic_student_030","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","proficient","steady","moderate"
"synthetic_student_031","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","developing","steady","low"
"synthetic_student_032","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","proficient","low","moderate"
"synthetic_student_033","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","developing","low","elevated"
"synthetic_student_034","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","approaching","low","high"
"synthetic_student_035","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,10,10,10,,TRUE,"completed","advanced","high","low"
"synthetic_student_036","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","advanced","steady","low"
"synthetic_student_037","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","advanced","steady","high"
"synthetic_student_038","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"excused_or_absent","proficient","emerging","low"
"synthetic_student_039","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","advanced","emerging","elevated"
"synthetic_student_040","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","advanced","emerging","moderate"
"synthetic_student_041","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","proficient","emerging","high"
"synthetic_student_042","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","developing","emerging","elevated"
"synthetic_student_043","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","proficient","high","moderate"
"synthetic_student_044","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","advanced","steady","moderate"
"synthetic_student_045","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"excused_or_absent","advanced","steady","low"
"synthetic_student_046","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","advanced","steady","high"
"synthetic_student_047","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_048","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"not_administered","developing","low","low"
"synthetic_student_049","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"excused_or_absent","developing","steady","low"
"synthetic_student_050","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"excused_or_absent","advanced","high","low"
"synthetic_student_051","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","approaching","low","high"
"synthetic_student_052","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","proficient","high","high"
"synthetic_student_053","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"excused_or_absent","advanced","high","moderate"
"synthetic_student_054","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"missing_submission","developing","low","elevated"
"synthetic_student_055","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"late_or_incomplete","approaching","emerging","elevated"
"synthetic_student_056","Section A","assignment_24","Assignment 35",24,"Unit Assessment","Evidence And Explanation",35,,10,10,,FALSE,"excused_or_absent","developing","low","low"
