student_dim_id,sis_user_id,student_label,grade_level,attendance_category,course_id,course_name,course_track,section_id,section_label,teacher_id,teacher_label,boy_assignment_label,eoy_assignment_label,assignment_01_score,assignment_02_score,observed_growth_delta,modeled_assignment_02_growth_delta,posterior_readiness_after_assignment_02,assignment_02_generation_mode,academic_profile_status
1156,SYN-SIS-000295,Synthetic Student 295,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 09,Assignment 10,69.49,66.5,-2.989999999999995,-2.99,66.7189,school_year_growth_from_latent_readiness,updated_assignment_10
1158,SYN-SIS-000297,Synthetic Student 297,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-020,AP Calculus AB - Synthetic Section 05-20,TCH-005,Teacher 05,Assignment 09,Assignment 10,53.99,61.59,7.600000000000001,7.6,60.5365,school_year_growth_from_latent_readiness,updated_assignment_10
1163,SYN-SIS-000302,Synthetic Student 302,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 09,Assignment 10,59.81,71.49,11.679999999999993,11.68,69.5273,school_year_growth_from_latent_readiness,updated_assignment_10
1164,SYN-SIS-000303,Synthetic Student 303,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,AP Calculus AB - Synthetic Section 05-23,TCH-005,Teacher 05,Assignment 09,Assignment 10,49.61,54.72,5.109999999999999,5.11,54.1403,school_year_growth_from_latent_readiness,updated_assignment_10
1165,SYN-SIS-000304,Synthetic Student 304,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-020,AP Calculus AB - Synthetic Section 05-20,TCH-005,Teacher 05,Assignment 09,Assignment 10,49.31,60.31,11.0,11.0,58.8235,school_year_growth_from_latent_readiness,updated_assignment_10
1166,SYN-SIS-000305,Synthetic Student 305,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,AP Calculus AB - Synthetic Section 05-23,TCH-005,Teacher 05,Assignment 09,Assignment 10,46.76,47.56,0.8000000000000043,0.8,47.6893,school_year_growth_from_latent_readiness,updated_assignment_10
1169,SYN-SIS-000308,Synthetic Student 308,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 09,Assignment 10,33.53,48.41,14.879999999999995,14.88,46.7999,school_year_growth_from_latent_readiness,updated_assignment_10
1171,SYN-SIS-000310,Synthetic Student 310,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 09,Assignment 10,41.85,45.15,3.299999999999997,3.3,45.0603,school_year_growth_from_latent_readiness,updated_assignment_10
1172,SYN-SIS-000311,Synthetic Student 311,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,AP Calculus AB - Synthetic Section 05-23,TCH-005,Teacher 05,Assignment 09,Assignment 10,57.66,66.49,8.829999999999998,8.83,65.1309,school_year_growth_from_latent_readiness,updated_assignment_10
1177,SYN-SIS-000316,Synthetic Student 316,12,at_risk,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 09,Assignment 10,70.53,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1179,SYN-SIS-000318,Synthetic Student 318,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 09,Assignment 10,72.59,74.37,1.7800000000000011,1.78,73.6912,school_year_growth_from_latent_readiness,updated_assignment_10
1180,SYN-SIS-000319,Synthetic Student 319,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 09,Assignment 10,46.52,44.2,-2.3200000000000003,-2.32,44.8743,school_year_growth_from_latent_readiness,updated_assignment_10
1181,SYN-SIS-000320,Synthetic Student 320,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 09,Assignment 10,38.55,45.19,6.640000000000001,6.64,44.7431,school_year_growth_from_latent_readiness,updated_assignment_10
1183,SYN-SIS-000322,Synthetic Student 322,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 09,Assignment 10,42.87,49.89,7.020000000000003,7.02,49.2867,school_year_growth_from_latent_readiness,updated_assignment_10
1186,SYN-SIS-000325,Synthetic Student 325,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 09,Assignment 10,35.16,42.13,6.970000000000006,6.97,41.761,school_year_growth_from_latent_readiness,updated_assignment_10
1187,SYN-SIS-000326,Synthetic Student 326,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,AP Calculus AB - Synthetic Section 05-23,TCH-005,Teacher 05,Assignment 09,Assignment 10,0.0,73.84,,3.88,72.8556,school_year_growth_from_latent_readiness,updated_assignment_10
1190,SYN-SIS-000329,Synthetic Student 329,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 09,Assignment 10,52.51,55.15,2.6400000000000006,2.64,54.894,school_year_growth_from_latent_readiness,updated_assignment_10
1191,SYN-SIS-000330,Synthetic Student 330,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 09,Assignment 10,50.94,58.4,7.460000000000001,7.46,57.4632,school_year_growth_from_latent_readiness,updated_assignment_10
1192,SYN-SIS-000331,Synthetic Student 331,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 09,Assignment 10,51.64,55.39,3.75,3.75,54.9255,school_year_growth_from_latent_readiness,updated_assignment_10
1193,SYN-SIS-000332,Synthetic Student 332,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 09,Assignment 10,45.58,59.52,13.940000000000005,13.94,57.7619,school_year_growth_from_latent_readiness,updated_assignment_10
1196,SYN-SIS-000335,Synthetic Student 335,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 09,Assignment 10,27.47,35.03,7.560000000000002,7.56,34.7233,school_year_growth_from_latent_readiness,updated_assignment_10
1200,SYN-SIS-000339,Synthetic Student 339,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 09,Assignment 10,36.41,40.01,3.6000000000000014,3.6,40.0114,school_year_growth_from_latent_readiness,updated_assignment_10
1202,SYN-SIS-000341,Synthetic Student 341,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 09,Assignment 10,46.16,50.05,3.8900000000000006,3.89,49.7665,school_year_growth_from_latent_readiness,updated_assignment_10
1205,SYN-SIS-000344,Synthetic Student 344,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 09,Assignment 10,34.77,39.73,4.959999999999994,4.96,39.4329,school_year_growth_from_latent_readiness,updated_assignment_10
1206,SYN-SIS-000345,Synthetic Student 345,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,AP Calculus AB - Synthetic Section 05-23,TCH-005,Teacher 05,Assignment 09,Assignment 10,28.79,33.59,4.800000000000004,4.8,33.6666,school_year_growth_from_latent_readiness,updated_assignment_10
1207,SYN-SIS-000346,Synthetic Student 346,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-020,AP Calculus AB - Synthetic Section 05-20,TCH-005,Teacher 05,Assignment 09,Assignment 10,19.91,26.54,6.629999999999999,6.63,26.4834,school_year_growth_from_latent_readiness,updated_assignment_10
1436,SYN-SIS-000347,Synthetic Student 347,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-019,AP Calculus AB - Synthetic Section 06-19,TCH-005,Teacher 05,Assignment 11,Assignment 12,30.66,40.26,9.599999999999998,9.6,39.4446,school_year_growth_from_latent_readiness,updated_assignment_12
1437,SYN-SIS-000348,Synthetic Student 348,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,AP Calculus AB - Synthetic Section 06-22,TCH-005,Teacher 05,Assignment 11,Assignment 12,51.49,59.5,8.009999999999998,8.01,58.3978,school_year_growth_from_latent_readiness,updated_assignment_12
1439,SYN-SIS-000350,Synthetic Student 350,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-021,AP Calculus AB - Synthetic Section 06-21,TCH-005,Teacher 05,Assignment 11,Assignment 12,72.6,71.15,-1.4499999999999886,-1.45,70.9412,school_year_growth_from_latent_readiness,updated_assignment_12
1441,SYN-SIS-000352,Synthetic Student 352,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,AP Calculus AB - Synthetic Section 06-22,TCH-005,Teacher 05,Assignment 11,Assignment 12,67.75,66.67,-1.0799999999999983,-1.08,66.5402,school_year_growth_from_latent_readiness,updated_assignment_12
1444,SYN-SIS-000355,Synthetic Student 355,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-021,AP Calculus AB - Synthetic Section 06-21,TCH-005,Teacher 05,Assignment 11,Assignment 12,65.43,70.55,5.11999999999999,5.12,69.4713,school_year_growth_from_latent_readiness,updated_assignment_12
1447,SYN-SIS-000358,Synthetic Student 358,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-019,AP Calculus AB - Synthetic Section 06-19,TCH-005,Teacher 05,Assignment 11,Assignment 12,49.97,52.22,2.25,2.25,52.0936,school_year_growth_from_latent_readiness,updated_assignment_12
1449,SYN-SIS-000360,Synthetic Student 360,12,at_risk,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,AP Calculus AB - Synthetic Section 06-22,TCH-005,Teacher 05,Assignment 11,Assignment 12,46.8,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1452,SYN-SIS-000363,Synthetic Student 363,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,AP Calculus AB - Synthetic Section 06-22,TCH-005,Teacher 05,Assignment 11,Assignment 12,20.33,28.07,7.740000000000002,7.74,27.8921,school_year_growth_from_latent_readiness,updated_assignment_12
1454,SYN-SIS-000365,Synthetic Student 365,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,AP Calculus AB - Synthetic Section 06-22,TCH-005,Teacher 05,Assignment 11,Assignment 12,58.3,63.18,4.880000000000003,4.88,62.4488,school_year_growth_from_latent_readiness,updated_assignment_12
1455,SYN-SIS-000366,Synthetic Student 366,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-019,AP Calculus AB - Synthetic Section 06-19,TCH-005,Teacher 05,Assignment 11,Assignment 12,25.61,38.73,13.119999999999997,13.12,37.7294,school_year_growth_from_latent_readiness,updated_assignment_12
1456,SYN-SIS-000367,Synthetic Student 367,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-019,AP Calculus AB - Synthetic Section 06-19,TCH-005,Teacher 05,Assignment 11,Assignment 12,30.31,36.74,6.430000000000003,6.43,36.5209,school_year_growth_from_latent_readiness,updated_assignment_12
1461,SYN-SIS-000372,Synthetic Student 372,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,AP Calculus AB - Synthetic Section 06-22,TCH-005,Teacher 05,Assignment 11,Assignment 12,54.05,55.57,1.5200000000000031,1.52,55.4232,school_year_growth_from_latent_readiness,updated_assignment_12
1465,SYN-SIS-000376,Synthetic Student 376,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-021,AP Calculus AB - Synthetic Section 06-21,TCH-005,Teacher 05,Assignment 11,Assignment 12,69.31,77.22,7.909999999999997,7.91,75.5781,school_year_growth_from_latent_readiness,updated_assignment_12
1466,SYN-SIS-000377,Synthetic Student 377,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-019,AP Calculus AB - Synthetic Section 06-19,TCH-005,Teacher 05,Assignment 11,Assignment 12,20.86,35.5,14.64,14.64,34.3092,school_year_growth_from_latent_readiness,updated_assignment_12
1468,SYN-SIS-000379,Synthetic Student 379,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-020,AP Calculus AB - Synthetic Section 06-20,TCH-005,Teacher 05,Assignment 11,Assignment 12,53.38,61.62,8.239999999999995,8.24,60.4731,school_year_growth_from_latent_readiness,updated_assignment_12
1469,SYN-SIS-000380,Synthetic Student 380,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-019,AP Calculus AB - Synthetic Section 06-19,TCH-005,Teacher 05,Assignment 11,Assignment 12,22.7,34.78,12.080000000000002,12.08,33.9561,school_year_growth_from_latent_readiness,updated_assignment_12
1471,SYN-SIS-000382,Synthetic Student 382,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,AP Calculus AB - Synthetic Section 06-22,TCH-005,Teacher 05,Assignment 11,Assignment 12,41.64,49.47,7.829999999999998,7.83,48.8313,school_year_growth_from_latent_readiness,updated_assignment_12
1473,SYN-SIS-000384,Synthetic Student 384,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-020,AP Calculus AB - Synthetic Section 06-20,TCH-005,Teacher 05,Assignment 11,Assignment 12,79.74,80.01,0.27000000000001023,0.27,79.2716,school_year_growth_from_latent_readiness,updated_assignment_12
1475,SYN-SIS-000386,Synthetic Student 386,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-021,AP Calculus AB - Synthetic Section 06-21,TCH-005,Teacher 05,Assignment 11,Assignment 12,33.9,46.66,12.759999999999998,12.76,45.4635,school_year_growth_from_latent_readiness,updated_assignment_12
1477,SYN-SIS-000388,Synthetic Student 388,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-022,AP Calculus AB - Synthetic Section 06-22,TCH-005,Teacher 05,Assignment 11,Assignment 12,51.47,61.65,10.18,10.18,60.1726,school_year_growth_from_latent_readiness,updated_assignment_12
1478,SYN-SIS-000389,Synthetic Student 389,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-020,AP Calculus AB - Synthetic Section 06-20,TCH-005,Teacher 05,Assignment 11,Assignment 12,44.24,51.83,7.589999999999996,7.59,51.0363,school_year_growth_from_latent_readiness,updated_assignment_12
1480,SYN-SIS-000391,Synthetic Student 391,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-021,AP Calculus AB - Synthetic Section 06-21,TCH-005,Teacher 05,Assignment 11,Assignment 12,55.38,58.43,3.049999999999997,3.05,57.8201,school_year_growth_from_latent_readiness,updated_assignment_12
1481,SYN-SIS-000392,Synthetic Student 392,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-021,AP Calculus AB - Synthetic Section 06-21,TCH-005,Teacher 05,Assignment 11,Assignment 12,40.08,53.63,13.550000000000004,13.55,51.9978,school_year_growth_from_latent_readiness,updated_assignment_12
1482,SYN-SIS-000393,Synthetic Student 393,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-019,AP Calculus AB - Synthetic Section 06-19,TCH-005,Teacher 05,Assignment 11,Assignment 12,21.56,30.88,9.32,9.32,30.31,school_year_growth_from_latent_readiness,updated_assignment_12
1484,SYN-SIS-000395,Synthetic Student 395,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-021,AP Calculus AB - Synthetic Section 06-21,TCH-005,Teacher 05,Assignment 11,Assignment 12,39.72,50.22,10.5,10.5,49.1484,school_year_growth_from_latent_readiness,updated_assignment_12
1489,SYN-SIS-000400,Synthetic Student 400,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-020,AP Calculus AB - Synthetic Section 06-20,TCH-005,Teacher 05,Assignment 11,Assignment 12,36.12,42.09,5.970000000000006,5.97,41.7083,school_year_growth_from_latent_readiness,updated_assignment_12
1497,SYN-SIS-000408,Synthetic Student 408,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-019,AP Calculus AB - Synthetic Section 06-19,TCH-005,Teacher 05,Assignment 11,Assignment 12,48.65,57.85,9.200000000000003,9.2,56.6206,school_year_growth_from_latent_readiness,updated_assignment_12
1498,SYN-SIS-000409,Synthetic Student 409,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y05-SEC-020,AP Calculus AB - Synthetic Section 06-20,TCH-005,Teacher 05,Assignment 11,Assignment 12,56.55,55.55,-1.0,-1.0,55.7476,school_year_growth_from_latent_readiness,updated_assignment_12
1726,SYN-SIS-000413,Synthetic Student 413,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-021,AP Calculus AB - Synthetic Section 07-21,TCH-005,Teacher 05,Assignment 13,Assignment 14,54.68,55.31,0.6300000000000026,0.63,55.3508,school_year_growth_from_latent_readiness,updated_assignment_14
1728,SYN-SIS-000415,Synthetic Student 415,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,Assignment 14,39.99,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1730,SYN-SIS-000417,Synthetic Student 417,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-021,AP Calculus AB - Synthetic Section 07-21,TCH-005,Teacher 05,Assignment 13,Assignment 14,62.74,66.74,3.999999999999993,4.0,65.9484,school_year_growth_from_latent_readiness,updated_assignment_14
1731,SYN-SIS-000418,Synthetic Student 418,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,Assignment 14,68.18,64.74,-3.440000000000012,-3.44,64.9586,school_year_growth_from_latent_readiness,updated_assignment_14
1732,SYN-SIS-000419,Synthetic Student 419,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,56.67,61.64,4.969999999999999,4.97,60.7855,school_year_growth_from_latent_readiness,updated_assignment_14
1733,SYN-SIS-000420,Synthetic Student 420,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-021,AP Calculus AB - Synthetic Section 07-21,TCH-005,Teacher 05,Assignment 13,Assignment 14,49.14,51.69,2.549999999999997,2.55,51.4206,school_year_growth_from_latent_readiness,updated_assignment_14
1734,SYN-SIS-000421,Synthetic Student 421,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,0.0,54.3,,5.7,53.531,school_year_growth_from_latent_readiness,updated_assignment_14
1742,SYN-SIS-000429,Synthetic Student 429,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,Assignment 14,28.72,35.25,6.530000000000001,6.53,35.0093,school_year_growth_from_latent_readiness,updated_assignment_14
1743,SYN-SIS-000430,Synthetic Student 430,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,74.05,78.98,4.930000000000007,4.93,77.7579,school_year_growth_from_latent_readiness,updated_assignment_14
1746,SYN-SIS-000433,Synthetic Student 433,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,Assignment 14,74.5,76.65,2.1500000000000057,2.15,75.7747,school_year_growth_from_latent_readiness,updated_assignment_14
1754,SYN-SIS-000441,Synthetic Student 441,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,30.26,45.76,15.499999999999996,15.5,44.1695,school_year_growth_from_latent_readiness,updated_assignment_14
1755,SYN-SIS-000442,Synthetic Student 442,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,24.76,33.17,8.41,8.41,32.6501,school_year_growth_from_latent_readiness,updated_assignment_14
1756,SYN-SIS-000443,Synthetic Student 443,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,Assignment 14,64.32,61.5,-2.819999999999993,-2.82,61.5683,school_year_growth_from_latent_readiness,updated_assignment_14
1757,SYN-SIS-000444,Synthetic Student 444,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,Assignment 14,71.72,79.36,7.640000000000001,7.64,77.7502,school_year_growth_from_latent_readiness,updated_assignment_14
1758,SYN-SIS-000445,Synthetic Student 445,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,Assignment 14,50.79,53.89,3.1000000000000014,3.1,53.6283,school_year_growth_from_latent_readiness,updated_assignment_14
1759,SYN-SIS-000446,Synthetic Student 446,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-021,AP Calculus AB - Synthetic Section 07-21,TCH-005,Teacher 05,Assignment 13,Assignment 14,36.61,44.45,7.840000000000003,7.84,43.9041,school_year_growth_from_latent_readiness,updated_assignment_14
1761,SYN-SIS-000448,Synthetic Student 448,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,53.01,58.52,5.510000000000005,5.51,57.7983,school_year_growth_from_latent_readiness,updated_assignment_14
1762,SYN-SIS-000449,Synthetic Student 449,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,Assignment 14,52.5,57.62,5.119999999999997,5.12,56.8758,school_year_growth_from_latent_readiness,updated_assignment_14
1764,SYN-SIS-000451,Synthetic Student 451,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-021,AP Calculus AB - Synthetic Section 07-21,TCH-005,Teacher 05,Assignment 13,Assignment 14,53.2,62.6,9.399999999999999,9.4,61.2098,school_year_growth_from_latent_readiness,updated_assignment_14
1765,SYN-SIS-000452,Synthetic Student 452,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,Assignment 14,53.37,54.44,1.0700000000000003,1.07,54.3615,school_year_growth_from_latent_readiness,updated_assignment_14
1767,SYN-SIS-000454,Synthetic Student 454,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,Assignment 14,54.7,51.41,-3.2900000000000063,-3.29,51.8785,school_year_growth_from_latent_readiness,updated_assignment_14
1771,SYN-SIS-000458,Synthetic Student 458,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,Assignment 14,44.87,50.48,5.609999999999999,5.61,49.9606,school_year_growth_from_latent_readiness,updated_assignment_14
1774,SYN-SIS-000461,Synthetic Student 461,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,Assignment 14,0.0,65.58,,6.64,64.2776,school_year_growth_from_latent_readiness,updated_assignment_14
1777,SYN-SIS-000464,Synthetic Student 464,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,Assignment 14,43.53,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1778,SYN-SIS-000465,Synthetic Student 465,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,32.4,45.82,13.420000000000002,13.42,44.4539,school_year_growth_from_latent_readiness,updated_assignment_14
1781,SYN-SIS-000468,Synthetic Student 468,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-021,AP Calculus AB - Synthetic Section 07-21,TCH-005,Teacher 05,Assignment 13,Assignment 14,51.32,44.44,-6.880000000000003,-6.88,45.5211,school_year_growth_from_latent_readiness,updated_assignment_14
1782,SYN-SIS-000469,Synthetic Student 469,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,65.35,59.1,-6.249999999999993,-6.25,59.8465,school_year_growth_from_latent_readiness,updated_assignment_14
1783,SYN-SIS-000470,Synthetic Student 470,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,Assignment 14,71.48,80.36,8.879999999999995,8.88,78.5725,school_year_growth_from_latent_readiness,updated_assignment_14
1784,SYN-SIS-000471,Synthetic Student 471,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,Assignment 14,44.95,43.69,-1.2600000000000051,-1.26,44.0793,school_year_growth_from_latent_readiness,updated_assignment_14
1785,SYN-SIS-000472,Synthetic Student 472,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-019,AP Calculus AB - Synthetic Section 07-19,TCH-005,Teacher 05,Assignment 13,Assignment 14,79.15,80.54,1.3900000000000006,1.39,79.6218,school_year_growth_from_latent_readiness,updated_assignment_14
1786,SYN-SIS-000473,Synthetic Student 473,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,55.86,67.92,12.060000000000002,12.06,66.0908,school_year_growth_from_latent_readiness,updated_assignment_14
